Date,open,high,low,close,volume,sma_20,sma_50,ema_20,rsi,macd,macd_signal
2013-02-04,1349.0,1367.8,1345.15,1356.35,1243652,1329.3775,1290.973,1328.2596573401538,63.32210548854742,17.506779760032714,16.90689990689024
2013-02-05,1345.1,1365.0,1345.1,1360.05,1080997,1332.3674999999998,1292.402,1331.287309022044,64.30701135827813,17.88227384511015,17.10197469453422
2013-02-06,1362.5,1375.9,1362.0,1370.55,1786853,1337.065,1293.939,1335.0266129247066,67.01403345691736,18.810284608688335,17.443636677365042
2013-02-07,1361.0,1390.0,1361.0,1387.15,1306391,1343.5025,1295.7779999999998,1339.9907450271155,70.7862734836466,20.647212875210244,18.084351916934082
2013-02-08,1386.0,1437.0,1385.1,1422.6,3486809,1349.315,1298.268,1347.8582931197711,76.86965495942901,24.679026042710802,19.403286742089428
2013-02-11,1424.0,1428.9,1412.25,1414.7,1156063,1353.325,1300.282,1354.2241699655071,73.21093170537696,26.926412130721474,20.907911819815837
2013-02-12,1409.05,1415.0,1401.85,1410.05,1112751,1356.955,1302.1470000000002,1359.5409156830779,71.06679772063553,28.009390836362627,22.328207623125195
2013-02-13,1409.8,1441.65,1405.1,1435.4,1911333,1361.3375,1304.866,1366.7655903799275,75.31177647992696,30.56090531130826,23.974747160761808
2013-02-14,1430.1,1455.8,1429.0,1447.7,1473479,1365.6225,1307.862,1374.473629391363,77.06970229038667,33.192879269612604,25.81837358253197
2013-02-15,1444.0,1451.8,1430.65,1442.15,910395,1370.1799999999998,1311.0910000000001,1380.9189980207568,74.49222869507342,34.43396565552507,27.541491997130592
2013-02-18,1440.1,1441.9,1420.0,1425.35,476043,1374.9475,1314.315,1385.15052201878,67.16933736382316,33.673745978897614,28.767942793483996
2013-02-19,1421.6,1448.9,1412.7,1443.55,372147,1381.25,1318.442,1390.7123770646106,70.5472210364376,34.14623773106814,29.843601781000828
2013-02-20,1441.5,1457.0,1441.5,1452.8,1130759,1388.2925,1323.104,1396.6254840108381,72.11741431687612,34.865184400363205,30.847918304873303
2013-02-21,1440.7,1456.85,1440.7,1451.05,1924573,1394.4175,1327.609,1401.8087712479014,71.34249563154765,34.89153652701475,31.656641949301594
2013-02-22,1450.0,1464.05,1442.3,1455.1,655347,1400.1474999999998,1332.26,1406.8841263671488,72.08993922847611,34.83763535528033,32.292840630497345
2013-02-25,1453.0,1475.0,1451.5,1473.7,865015,1406.58,1336.876,1413.2475429036108,75.27890830811974,35.88215568676719,33.01070364175131
2013-02-26,1467.0,1499.95,1466.0,1496.4,1426835,1414.1525,1342.694,1421.1668245318383,78.5066012880545,38.10242482754143,34.02904787890934
2013-02-27,1495.25,1503.05,1477.3,1483.2,1278341,1421.005,1348.145,1427.0747460049965,72.57282260281056,38.35474481159508,34.89418726544649
2013-02-28,1486.25,1525.0,1485.25,1517.0,2299712,1429.6475,1353.8319999999999,1435.6390559092824,77.30339343618851,40.81163659612025,36.07767713158124
2013-03-01,1515.1,1516.0,1498.0,1501.85,1268663,1437.335,1358.8280000000002,1441.9448601083984,71.3621041736583,41.06291492762989,37.07472469079097
2013-03-04,1491.0,1519.9,1491.0,1513.2,1568038,1445.1775,1363.918,1448.7310639075986,73.03420796419152,41.697245074224384,37.99922876747766
2013-03-05,1517.0,1543.0,1508.6,1540.15,1720027,1454.1825000000001,1369.397,1457.4376292497323,76.53727303487588,43.868902652619454,39.173163544506025
2013-03-06,1536.15,1565.5,1536.15,1561.2,1149755,1463.715,1375.3770000000002,1467.319759797377,78.84855571758088,46.74961553993626,40.68845394359207
2013-03-07,1561.0,1597.6,1559.35,1589.9,1954351,1473.8525,1382.156,1478.994068388103,81.52131647458003,50.76328386430191,42.70341992773404
2013-03-08,1590.0,1595.65,1574.9,1583.15,2170751,1481.88,1388.469,1488.9136809225695,78.99309143393934,52.79093529946795,44.72092300208082
2013-03-11,1575.0,1589.55,1556.65,1566.2,1110665,1489.455,1394.6760000000002,1496.2742827394675,72.88074500702163,52.42580824383481,46.26190005043162
2013-03-12,1558.0,1567.95,1548.0,1560.5,904726,1496.9775,1400.603,1502.391017716661,70.89410662994676,51.08759407496177,47.22703885533765
2013-03-13,1556.05,1558.7,1548.0,1551.7,897248,1502.7925,1406.371,1507.0871112674552,67.82042403475046,48.754946574278165,47.53262039912576
2013-03-14,1557.0,1577.0,1543.8,1567.7,1525609,1508.7925,1412.1129999999998,1512.8597673372215,70.33847413169511,47.648115095688354,47.55571933843829
2013-03-15,1572.0,1580.4,1560.6,1570.25,2106199,1515.1975,1417.5339999999999,1518.3255037812955,70.73156095979542,46.44135977661426,47.332847426073485
2013-03-18,1559.85,1573.65,1554.4,1566.95,847494,1522.2775,1422.976,1522.956408183077,69.44887987296573,44.70340207903064,46.806958356664914
2013-03-19,1564.5,1564.5,1540.45,1546.75,1869955,1527.4375,1427.906,1525.2224645465935,62.033188211196034,41.22091781933955,45.68975024919985
2013-03-20,1540.0,1572.65,1539.95,1557.65,2084068,1532.6799999999998,1433.527,1528.3108012564417,64.25141086748798,38.892237355828456,44.33024767052557
2013-03-21,1563.0,1574.4,1553.7,1559.95,832302,1538.125,1439.5580000000002,1531.3240582796377,64.71981198198432,36.8080320085669,42.82580453813384
2013-03-22,1561.4,1562.1,1532.0,1542.15,1357228,1542.4775000000002,1444.274,1532.3551003482437,58.3480147483562,33.335699819019055,40.92778359431088
2013-03-25,1548.5,1552.0,1528.4,1543.35,928658,1545.96,1448.451,1533.4022336484109,58.64362067515251,30.33104411701993,38.80843569885269
2013-03-26,1540.1,1570.0,1536.15,1556.35,890768,1548.9575,1452.829,1535.587735205705,61.80603633265011,28.66835324944759,36.78041920897167
2013-03-28,1556.0,1583.4,1541.65,1575.75,1532831,1553.585,1457.389,1539.4127128051618,65.98604031164129,28.586548686541164,35.14164510448557
2013-04-01,1565.0,1573.7,1551.25,1556.85,484406,1555.5774999999999,1461.286,1541.0734068237177,59.18973166996061,26.688991850229286,33.45111445363432
2013-04-02,1556.0,1571.2,1541.25,1567.35,565166,1558.8525,1465.6130000000003,1543.5759395071732,61.55855621340984,25.735760803543826,31.908043723616224
2013-04-03,1570.0,1575.0,1531.0,1543.4,479966,1560.3625,1469.881,1543.5591833636329,53.87671302109965,22.78510102846485,30.08345518458595
2013-04-04,1540.1,1540.1,1501.0,1507.8,563169,1558.745,1473.6870000000001,1540.1535468528107,44.906282615349106,17.373785238548635,27.54152119537849
2013-04-05,1505.0,1509.35,1484.1,1498.35,932624,1555.6025000000002,1477.415,1536.1722566763526,42.86599410833741,12.182312351992778,24.46967942670135
2013-04-08,1498.9,1498.9,1475.0,1480.75,448208,1550.145,1480.4589999999998,1530.8939465167,39.28595828966477,6.57210069042344,20.89016367944577
2013-04-09,1480.0,1513.0,1477.6,1497.4,836177,1545.8574999999998,1483.5970000000002,1527.7040468484429,44.04681931907586,3.4299451072515694,17.39811996500693
2013-04-10,1509.9,1538.9,1501.0,1530.45,1023142,1544.0700000000002,1487.305,1527.9655661962101,52.07948585430161,3.565521842860562,14.631600340577657
2013-04-11,1540.0,1550.1,1520.7,1536.9,1122329,1542.89,1491.144,1528.816464653714,53.48300877515257,4.145640118988922,12.53440829625991
2013-04-12,1481.9,1524.5,1478.35,1511.75,2516030,1540.8925000000002,1494.4559999999997,1527.191087067646,47.625648939019094,2.546637171579505,10.53685407132383
2013-04-15,1513.5,1514.0,1448.35,1472.45,2695748,1536.1299999999999,1497.0220000000002,1521.9776502040609,40.21417650253904,-1.870207156693823,8.055441825720301
2013-04-16,1470.0,1493.45,1457.95,1483.15,1535791,1531.775,1499.723,1518.279778756055,42.82309289356536,-4.455823571646079,5.5531887462470255
2013-04-17,1495.0,1499.0,1431.0,1456.65,2639502,1526.26,1501.729,1512.4102760173832,38.35860610195134,-8.544772915877957,2.7335964138220286
2013-04-18,1487.95,1494.9,1427.45,1452.75,4277229,1521.56,1503.5829999999999,1506.7283449681088,37.735097563589555,-11.962100488528222,-0.20554296664802152
2013-04-22,1446.0,1459.8,1425.0,1425.3,1481242,1514.9425,1504.6779999999999,1498.9732644949554,33.595797009304206,-16.692917242159865,-3.5030178217503902
2013-04-23,1424.45,1448.0,1424.0,1430.55,1692085,1508.4725,1505.546,1492.4567631144832,35.06295090694711,-19.790361510764114,-6.760486559553136
2013-04-25,1430.55,1430.55,1398.65,1402.3,3964597,1501.48,1505.14,1483.8704047226277,31.083250627768706,-24.245164154134955,-10.2574220784695
2013-04-26,1393.0,1393.45,1365.1,1369.35,2377038,1492.7800000000002,1504.233,1472.963699510949,27.204715410964226,-30.087586006871106,-14.223454864149822
2013-04-29,1365.0,1384.7,1365.0,1370.75,1984458,1483.5,1503.447,1463.2290614622873,27.617981054170443,-34.21042266064569,-18.220848423449
2013-04-30,1368.0,1382.0,1365.0,1378.4,2010285,1473.6325,1502.307,1455.1501032277838,29.957912936057227,-36.4404465613452,-21.86476805102824
2013-05-02,1373.5,1438.8,1373.5,1433.9,2815163,1467.4850000000001,1502.031,1453.1262838727569,44.08148065819791,-33.344990112476125,-24.160812463317818
2013-05-03,1426.0,1447.25,1407.9,1418.5,1820895,1460.0425,1501.558,1449.828542551542,41.57627526181687,-31.768265087151576,-25.68230298808457
2013-05-06,1420.0,1472.4,1420.0,1467.2,1863559,1456.2325,1502.395,1451.4829670704428,51.05021973907814,-26.286007416744724,-25.8030438738166
2013-05-07,1467.1,1478.85,1457.4,1471.6,1130090,1454.4225000000001,1502.9560000000001,1453.3988749684959,51.81054945938836,-21.34023850213225,-24.91048279947973
2013-05-08,1472.0,1487.8,1470.0,1480.1,884065,1453.5099999999998,1503.5020000000002,1455.9418392572106,53.31903778095725,-16.54409204763988,-23.237204649111764
2013-05-09,1483.2,1503.45,1483.0,1498.45,974850,1454.395,1504.45,1459.9902355184286,56.48584997671214,-11.134073121212396,-20.81657834353189
2013-05-10,1498.45,1510.9,1491.1,1495.9,569857,1454.3200000000002,1505.266,1463.4102130881022,55.91814324130649,-6.971989083456492,-18.04766049151681
2013-05-11,1495.0,1495.0,1486.1,1489.65,28017,1452.2800000000002,1505.585,1465.909240413045,54.47306710973796,-4.130219662611125,-15.264172325735675
2013-05-13,1480.0,1481.0,1445.7,1451.6,931249,1448.0149999999999,1504.6889999999999,1464.5464556118027,46.58076145478166,-4.8920217441414025,-13.189742209416822
2013-05-14,1455.1,1470.55,1443.75,1457.95,1125050,1445.325,1504.184,1463.918221744012,47.936448983807885,-4.926572984723407,-11.53710836447814
2013-05-15,1458.1,1477.2,1450.0,1471.55,1782963,1445.2800000000002,1503.275,1464.6450577683918,50.815441598180044,-3.8125994782308226,-9.992206587228678
2013-05-16,1469.0,1469.0,1447.45,1454.05,1207826,1443.825,1502.319,1463.6360046475927,47.198675679569796,-4.292391181369339,-8.85224350605681
2013-05-17,1455.0,1478.5,1454.1,1473.8,1450100,1444.6825,1501.531,1464.604004204965,51.40256951091851,-3.043881647573471,-7.690571134360143
2013-05-20,1471.25,1478.0,1461.0,1472.4,692752,1445.665,1500.1760000000002,1465.3464799949684,51.09203793365276,-2.142697464142657,-6.580996400316646
2013-05-21,1465.0,1502.0,1465.0,1492.85,949216,1449.0425,1498.809,1467.9658628525904,55.336508895234466,0.21911575608532985,-5.220973969036251
2013-05-22,1498.0,1509.15,1492.3,1498.4,923472,1452.435,1496.979,1470.8643521047245,56.44135729942023,2.509777216308521,-3.6748237319672965
2013-05-23,1495.0,1526.75,1478.35,1492.7,1531981,1456.9550000000002,1495.17,1472.94393761856,54.93824521753422,3.8211526940754084,-2.1756284467587554
2013-05-24,1500.0,1502.95,1463.6,1469.55,793306,1461.965,1493.2369999999999,1472.6207054644115,49.206614217341546,2.958314077578507,-1.148839941891303
2013-05-27,1469.5,1500.0,1460.0,1498.0,1011932,1468.3274999999999,1491.9869999999999,1475.0377811344677,55.3690889346,4.518103605079887,-0.015451232497065037
2013-05-28,1498.0,1516.5,1490.3,1514.1,700127,1475.1125,1491.235,1478.7579924549946,58.441874318390575,6.973003051354908,1.3822396242733297
2013-05-29,1516.0,1527.5,1485.1,1497.35,726019,1478.285,1489.828,1480.5286598402333,54.25661126083165,7.480710559959789,2.6019338114106216
2013-05-30,1500.0,1512.0,1487.0,1499.4,1204173,1482.33,1488.411,1482.3259303316397,54.68434218084658,7.956769598781875,3.672900968884872
2013-05-31,1491.0,1509.25,1476.75,1498.45,964934,1483.8925,1487.0410000000002,1483.8615560143405,54.430339801767325,8.163291414396781,4.5709790579872545
2013-06-03,1504.0,1507.0,1457.1,1469.4,1548806,1483.7825,1485.494,1482.4842649653556,47.20915825025626,5.914688376324193,4.839720921654642
2013-06-04,1460.0,1473.9,1450.15,1465.35,652660,1483.045,1483.648,1480.8524302067503,46.28717826229813,3.762481570126738,4.6242730513490615
2013-06-05,1461.1,1472.65,1452.7,1467.8,864338,1481.5125,1481.805,1479.6093416156314,46.96198321065163,2.2288439690305495,4.145187234885359
2013-06-06,1453.7,1478.5,1452.05,1470.75,1270226,1480.2549999999999,1480.3770000000002,1478.7655947950952,47.81216189462947,1.2372037520003687,3.563590538308361
2013-06-07,1470.1,1539.0,1468.0,1518.95,1775422,1481.7199999999998,1479.889,1482.5926810050862,59.293580370270305,4.291192712993961,3.709110973245481
2013-06-10,1525.05,1544.7,1519.1,1525.05,1680215,1485.3925,1479.2630000000001,1486.636235195078,60.47860131459377,7.12162631248475,4.3916140410933355
2013-06-11,1530.2,1542.0,1492.0,1501.55,1102734,1487.5724999999998,1477.7790000000002,1488.0565937479275,53.961294172577894,7.383400485162838,4.989971329907236
2013-06-12,1494.1,1495.1,1462.05,1468.1,2402977,1487.4,1476.004,1486.1559657719345,46.31122046761795,4.835976825749185,4.959172429075626
2013-06-13,1460.0,1464.0,1435.1,1445.65,1575671,1486.98,1473.57,1482.298254746036,42.00686220836563,0.9941380404452502,4.166165551349551
2013-06-14,1448.0,1457.25,1431.0,1450.7,1552998,1485.825,1471.7160000000001,1479.2888971511754,43.283855458433905,-1.6243298174474603,3.008066477590149
2013-06-17,1453.0,1465.0,1428.0,1452.45,1292081,1484.8274999999999,1470.609,1476.7328117082063,43.746125541389695,-3.5177239532047224,1.702908391431175
2013-06-18,1455.0,1460.0,1440.15,1443.8,1145764,1482.375,1469.5180000000003,1473.5963534502819,41.927068461458724,-5.651092874915321,0.2321081381618757
2013-06-19,1454.9,1454.9,1423.55,1427.7,1069894,1478.84,1468.457,1469.2252721693026,38.70134424969795,-8.542466327823377,-1.522806755035175
2013-06-20,1421.0,1433.15,1399.1,1404.5,2086439,1474.4299999999998,1466.599,1463.060960534131,34.573503623459885,-12.561149616251896,-3.730475327278519
2013-06-21,1408.8,1431.85,1408.0,1422.25,1424112,1472.065,1464.435,1459.1742023880233,39.85874038131739,-14.150589234066047,-5.814498108636025
2013-06-24,1415.0,1434.1,1400.1,1410.7,944582,1467.7,1461.911,1454.5576116844022,37.72329386112298,-16.1559839291167,-7.88279527273216
2013-06-25,1413.5,1427.1,1380.7,1392.3,930274,1461.6100000000001,1459.5220000000002,1448.6283153335066,34.54783501541313,-19.010854599835966,-10.108407138152922
2013-06-26,1396.9,1447.75,1381.05,1437.7,1163244,1458.6275,1458.8269999999998,1447.587523396982,46.511855041816425,-17.40927629797966,-11.56858097011827
2013-06-27,1447.8,1497.0,1442.0,1491.9,1910339,1458.2525,1459.0020000000002,1451.807759263936,56.69001487405772,-11.632435448399974,-11.58135186577461
2013-06-28,1495.0,1524.3,1458.2,1518.15,2408548,1459.2375,1460.2320000000002,1458.1260679054658,60.600389476898386,-4.879840076810069,-10.241049507981703
2013-07-01,1512.0,1516.7,1483.4,1492.35,677326,1460.385,1461.0240000000003,1461.3854900097072,55.314207550332604,-1.5918540725524508,-8.511210420895853
2013-07-02,1493.1,1508.5,1486.65,1500.55,828621,1462.145,1462.529,1465.115443342116,56.60970951963092,1.656475179473091,-6.477673300822065
2013-07-03,1497.7,1519.0,1465.0,1489.8,765453,1463.2450000000001,1463.714,1467.4663535000097,54.38375099791786,3.325035417618892,-4.517131557133874
2013-07-04,1490.85,1541.0,1490.0,1538.3,958530,1466.6225,1466.434,1474.2124150714374,61.70076941356465,8.463365684911196,-1.9210321087248603
2013-07-05,1542.0,1558.0,1522.0,1530.2,646506,1467.185,1469.651,1479.5445660170149,59.97062979644759,11.746520558887823,0.8124784247976762
2013-07-08,1528.0,1535.0,1500.0,1506.65,829398,1466.265,1472.3690000000001,1482.1260359201563,55.130335353495624,12.306296935263845,3.11124212689091
2013-07-09,1495.3,1521.75,1495.3,1504.9,548663,1466.4325,1474.899,1484.2949848801416,54.77653395884395,12.465024330598453,4.981998567632418
2013-07-10,1510.0,1526.8,1498.0,1511.95,661312,1468.625,1476.46,1486.9287958439377,56.00155071206146,13.009725004087159,6.587543854923367
2013-07-11,1520.0,1570.0,1520.0,1564.55,1167637,1474.57,1479.381,1494.3212914778483,63.866107342350624,17.48423721261429,8.766882526461552
2013-07-12,1595.0,1624.8,1579.3,1609.85,1625768,1482.5275000000001,1482.2340000000002,1505.324025622815,69.00455453261617,24.404333818011764,11.894372784771594
2013-07-15,1601.1,1647.3,1599.3,1641.75,1030285,1491.9925,1485.6370000000002,1518.3169755634995,72.02182156436622,32.0926792060809,15.934034069033455
2013-07-16,1625.0,1666.35,1617.6,1649.35,1112493,1502.27,1489.022,1530.7963112241184,72.7035779005086,38.356850900937616,20.418597435414288
2013-07-17,1645.05,1684.95,1645.05,1678.5,1499625,1514.81,1492.6229999999998,1544.863329202774,75.19975486481623,45.15291874276636,25.365461696884704
2013-07-18,1680.0,1692.3,1644.0,1660.4,1722766,1527.605,1495.9130000000002,1555.8668216596525,70.86630163809633,48.51903549926715,29.996176457361194
2013-07-19,1719.0,1759.0,1700.0,1742.8,4275402,1543.6325000000002,1500.9759999999997,1573.6699815015904,77.28404110748296,57.1766023540838,35.43226163670572
2013-07-22,1741.0,1758.8,1728.3,1746.5,1487386,1560.4225000000001,1506.874,1590.1299832633435,77.52346910903144,63.603167811799494,41.066442871724476
2013-07-23,1748.0,1780.45,1743.6,1749.8,823251,1578.2975000000001,1512.711,1605.3366515239775,77.74873501766095,68.17665165688413,46.48848462875641
2013-07-24,1748.5,1792.0,1745.0,1782.8,1090822,1595.5525,1518.9360000000001,1622.2379228074083,79.91640123614134,73.61540222888038,51.913868148781205
2013-07-25,1780.0,1810.0,1766.7,1795.75,2044404,1610.745,1525.77,1638.7628825400361,80.71054331970072,78.07065806473065,57.1452261319711
2013-07-26,1795.0,1798.95,1750.1,1774.5,1189532,1623.5625,1531.7839999999999,1651.6902270600326,75.43912857448564,78.9763923171522,61.511459369007326
2013-07-29,1758.0,1794.6,1757.25,1779.2,887131,1637.905,1537.92,1663.8340149590772,75.81536433524653,79.16092607825544,65.04135271085696
2013-07-30,1780.0,1804.95,1775.45,1792.3,1308742,1652.4924999999998,1543.9089999999999,1676.0688706772603,76.87850407137702,79.44839924062103,67.92276201680977
2013-07-31,1790.0,1831.5,1789.45,1815.5,1413375,1668.7775000000001,1550.251,1689.3480258508546,78.66706137088312,80.61894488930511,70.46199859130884
2013-08-01,1810.05,1834.8,1790.0,1815.4,1070589,1682.6325000000002,1556.705,1701.3529757698207,78.6388242352966,80.60932743583203,72.49146436021348
2013-08-02,1819.7,1849.9,1816.7,1845.85,923427,1698.4150000000002,1564.231,1715.1145971250758,80.88838199489433,82.11222740891321,74.41561696995343
2013-08-05,1840.0,1877.4,1840.0,1867.2,1177592,1716.4424999999999,1571.615,1729.5989212084019,82.29616168521716,84.05709516663887,76.34391260929053
2013-08-06,1873.0,1881.95,1864.65,1870.1,1152645,1734.7024999999999,1578.735,1742.9799763314113,82.48488907488903,84.85427537378405,78.04598516218924
2013-08-07,1874.0,1890.9,1813.45,1822.7,1347490,1750.2400000000002,1585.2420000000002,1750.5723595379436,69.45259167651267,80.73064989079217,78.58291810790982
2013-08-08,1805.1,1856.15,1783.7,1845.4,1079314,1764.2824999999998,1592.1619999999998,1759.6035633914728,71.75420610813482,78.39070798940747,78.54447608420935
2013-08-12,1841.0,1841.0,1808.15,1814.0,1038787,1774.4899999999998,1598.473,1764.7841764018087,64.51325476400274,73.15923546850036,77.46742796106756
2013-08-13,1820.2,1844.85,1809.95,1819.8,1084148,1783.3925,1605.481,1770.0237786492555,65.21159302391692,68.68945801800623,75.7118339724553
2013-08-14,1824.5,1858.0,1802.0,1833.5,1651034,1792.6,1612.844,1776.0691330636123,66.87002634598795,65.4975872745365,73.66898463287154
2013-08-16,1824.2,1830.0,1755.55,1780.9,1389965,1797.72,1619.106,1776.5292156289825,55.85945135154051,58.05441119603984,70.5460699455052
2013-08-19,1798.0,1807.0,1755.55,1777.45,1060676,1803.5724999999998,1625.24,1776.6169093786032,55.217249857316915,51.28606057959905,66.69406807232397
2013-08-20,1789.8,1789.8,1730.0,1736.4,1362422,1803.2525,1629.589,1772.786727533022,48.12727538509342,42.12412137207866,61.780078732274916
2013-08-21,1740.1,1743.7,1701.15,1717.8,1811997,1801.8175000000003,1633.444,1767.549896339401,45.28966064319322,32.98215622234534,56.020494230289
2013-08-22,1705.0,1797.15,1695.2,1778.95,2130494,1803.275,1638.9919999999997,1768.6356204975532,54.73815502633544,30.321845564037403,50.88076449703869
2013-08-23,1794.0,1838.0,1784.3,1829.45,2016442,1805.6074999999996,1646.219,1774.4274661644529,60.76447598181635,31.920498517624765,47.08871130115591
2013-08-26,1823.1,1878.6,1814.0,1842.0,1331619,1807.9199999999996,1654.1459999999997,1780.862945577362,62.11446567586405,33.81037762920914,44.43304456676656
2013-08-27,1839.0,1878.85,1830.0,1838.8,972642,1811.1349999999998,1661.908,1786.38076028428,61.533098223593036,34.65047804279561,42.47653126197237
2013-08-28,1828.0,1946.1,1828.0,1907.9,2222342,1817.5700000000002,1671.017,1797.9540212095867,68.40905750240125,40.426049842126304,42.06643497800316
2013-08-29,1901.0,1970.0,1878.3,1947.1,2952591,1825.31,1681.0829999999999,1812.158400142007,71.51926899956429,47.61744028499629,43.176636039401785
2013-08-30,1939.0,2050.0,1930.0,2033.2,2641471,1836.1949999999997,1693.193,1833.2099810808634,76.8989932370819,59.5774477227435,46.456798376070125
2013-09-02,2020.0,2069.0,2017.5,2056.85,1077017,1848.2675000000004,1706.24,1854.5090305017336,78.12146756227652,70.15548833382468,51.196536367621036
2013-09-03,2050.1,2067.0,1986.15,2001.1,1177532,1856.03,1717.817,1868.4700752158542,68.86949853543788,73.19634079739171,55.59649725357517
2013-09-04,2000.0,2078.8,1993.95,2069.1,1313258,1866.125,1730.985,1887.5776871000587,73.06036822068543,80.16913015434739,60.51102383372962
2013-09-05,2069.0,2069.0,1981.05,1990.75,1963746,1872.1575,1742.954,1897.403621661958,62.602885351816674,78.46839098780993,64.10249726454569
2013-09-06,2009.0,2025.0,1975.0,1988.8,1379798,1880.4625,1753.976,1906.1080386465333,62.363632566106105,76.08612080333978,66.49922197230451
2013-09-10,1986.0,2016.7,1981.0,1987.9,2150486,1887.5875,1763.8959999999997,1913.8977492516253,62.2453931031741,73.2807966325629,67.8555369043562
2013-09-11,2008.0,2018.0,1983.5,1993.8,1504247,1896.5775,1773.4089999999999,1921.5074874181373,62.74407157557616,70.71843955708164,68.42811743490128
2013-09-12,1995.0,1998.55,1945.8,1967.9,952784,1903.9825,1782.92,1925.9258219497433,59.056417285750406,65.8388898306273,67.91027191404649
2013-09-13,1965.0,1990.0,1946.55,1953.75,1048160,1909.9950000000001,1791.9840000000002,1928.5757436688154,57.08253120505626,60.13680511809844,66.35557855485688
2013-09-16,1950.0,1985.0,1894.05,1902.55,1230253,1916.0774999999999,1800.239,1926.0971014146423,50.50466966851477,50.89970962972893,63.26440476983129
2013-09-17,1900.0,1952.55,1897.1,1947.45,1663908,1924.5775,1808.422,1928.130710803724,55.36250089799175,46.66438171571008,59.94440015900705
2013-09-18,1942.05,1964.8,1937.9,1954.5,1054909,1935.4825,1816.9080000000001,1930.6420716795599,56.09121483602398,43.37671019657046,56.630862166519734
2013-09-19,1948.0,1990.0,1926.5,1966.3,1953620,1947.9074999999998,1826.1009999999997,1934.0380648529351,57.34635140236973,41.2478882348903,53.55426738019385
2013-09-20,1950.0,1989.9,1941.0,1950.3,1795929,1956.475,1835.009,1935.5868205812271,55.04857227980183,37.83359309984303,50.41013252412369
2013-09-23,1950.0,1977.2,1940.0,1955.1,1494379,1962.7575000000002,1843.872,1937.4452186211104,55.62304044827047,35.110329468682494,47.35017191303545
2013-09-24,1955.0,1977.9,1926.0,1939.5,2470150,1967.6325000000002,1851.371,1937.6409120857666,53.241590048270055,31.33215620246051,44.14656877092047
2013-09-25,1941.5,1970.95,1920.2,1959.05,2166929,1973.645,1858.355,1939.679872839503,55.79580336629371,29.574531492999313,41.23216131533624
2013-09-26,1954.8,1974.1,1935.1,1942.9,2459852,1975.395,1864.378,1939.9865516166933,53.20996796694106,26.572124310452864,38.30015391435957
2013-09-27,1943.1,1961.95,1937.45,1948.1,892333,1975.4450000000002,1870.353,1940.7592609865321,53.94998986623038,24.33180957415061,35.50648504631778
2013-09-30,1954.0,1961.85,1920.0,1927.8,993675,1970.175,1875.339,1939.5250456544813,50.58640475352283,20.679918432327895,32.5411717235198
2013-10-01,1932.0,1954.85,1916.7,1949.05,795997,1964.7849999999999,1881.1119999999999,1940.4321841635783,53.83133908560191,19.278238267853567,29.88858503238656
2013-10-03,1971.8,2036.9,1960.4,2024.6,2336177,1965.9599999999998,1886.7480000000003,1948.4481666241898,63.10732059723783,23.987141406594446,28.70829630722814
2013-10-04,2032.0,2069.0,2026.95,2033.6,967016,1964.185,1892.49,1956.5578650409336,64.03434942730908,28.121043963652482,28.590845838513008
2013-10-07,2035.0,2097.7,2025.3,2089.75,996939,1969.1349999999998,1899.289,1969.2428302751305,69.22930955455877,35.518591050080886,29.976394880826582
2013-10-08,2083.0,2098.0,2056.55,2061.45,914053,1972.7675,1904.862,1978.0244654870228,64.19632257391346,38.65206992349249,31.711529889359763
2013-10-09,2055.5,2097.65,2045.1,2090.85,887929,1977.9150000000002,1910.764,1988.7697544882587,66.88939768367248,43.01189445481532,33.971602802450874
2013-10-10,2088.0,2098.0,2067.25,2080.0,582160,1982.225,1916.874,1997.4583492989007,64.94782986130664,45.072020290411956,36.19168630004309
2013-10-11,2103.0,2138.0,2082.4,2122.05,1142224,1989.9325000000001,1923.731,2009.3242207942433,68.73546548747434,49.52685369106007,38.85871977824648
2013-10-14,2127.5,2225.0,2125.0,2212.75,2187230,2002.8825000000002,1932.14,2028.6981045281248,75.00842955345183,59.68802682614273,43.02458118782573
2013-10-15,2235.0,2258.85,2201.0,2215.4,2332546,2018.525,1940.138,2046.479237430208,75.16521455525644,67.18025048666459,47.855715047593506
2013-10-17,2230.0,2230.0,2095.7,2108.45,3343607,2026.575,1945.9990000000003,2052.381214817807,59.061238509408355,63.753015457310994,51.03517512953701
2013-10-18,2104.8,2133.8,2061.55,2120.65,2673083,2034.8825000000002,1951.495,2058.8830038827778,60.111099985331094,61.314549090069704,53.091049921643545
2013-10-21,2125.0,2127.95,2050.0,2071.65,1842686,2040.15,1955.5839999999998,2060.0989082748943,54.109192642339615,54.796496533512936,53.43213924401743
2013-10-22,2088.0,2107.65,2076.85,2089.35,1022307,2047.1025000000002,1959.969,2062.8847265344284,55.82501716455767,50.47726451303606,52.84116429782116
2013-10-23,2088.5,2103.0,2046.15,2061.15,1227748,2052.4049999999997,1964.7379999999998,2062.7195144835305,52.45964538995749,44.268438690576886,51.12661917637231
2013-10-24,2042.0,2082.35,2001.85,2008.7,1808879,2055.8650000000002,1968.0040000000001,2057.5747988184326,46.80764664348536,34.71544479901377,47.8443843009006
2013-10-25,1995.0,2072.0,1995.0,2067.75,1263701,2061.3,1973.0790000000002,2058.5438655976295,52.9532612604549,31.545829131276378,44.584673266975756
